"","height","weight","label"
"5102",185,67,"normal"
"5103",174,37,"thin"
"5104",150,79,"fat"
"5105",154,48,"normal"
"5106",148,71,"fat"
"5107",146,60,"fat"
"5108",156,35,"thin"
"5109",147,45,"normal"
"5110",135,77,"fat"
"5111",180,67,"normal"
"5112",151,49,"normal"
"5113",176,56,"thin"
"5114",183,70,"normal"
"5115",127,78,"fat"
"5116",172,49,"thin"
"5117",130,37,"normal"
"5118",163,49,"thin"
"5119",151,71,"fat"
"5120",200,46,"thin"
"5121",130,38,"normal"
"5122",168,64,"normal"
"5123",164,66,"normal"
"5124",173,38,"thin"
"5125",171,38,"thin"
"5126",166,51,"normal"
"5127",135,47,"fat"
"5128",137,79,"fat"
"5129",135,41,"normal"
"5130",171,52,"thin"
"5131",195,63,"thin"
"5132",172,74,"fat"
"5133",154,55,"normal"
"5134",140,56,"fat"
"5135",122,39,"fat"
"5136",180,72,"normal"
"5137",145,41,"normal"
"5138",172,66,"normal"
"5139",200,73,"thin"
"5140",166,63,"normal"
"5141",140,78,"fat"
"5142",186,73,"normal"
"5143",166,52,"normal"
"5144",141,68,"fat"
"5145",172,35,"thin"
"5146",183,43,"thin"
"5147",189,41,"thin"
"5148",172,46,"thin"
"5149",156,50,"normal"
"5150",154,66,"fat"
"5151",140,47,"normal"
"5152",188,58,"thin"
"5153",176,57,"thin"
"5154",193,78,"normal"
"5155",188,69,"normal"
"5156",159,69,"fat"
"5157",181,71,"normal"
"5158",152,72,"fat"
"5159",146,54,"fat"
"5160",129,72,"fat"
"5161",126,42,"fat"
"5162",136,55,"fat"
"5163",132,63,"fat"
"5164",158,65,"fat"
"5165",149,76,"fat"
"5166",146,54,"fat"
"5167",144,51,"normal"
"5168",180,50,"thin"
"5169",146,73,"fat"
"5170",185,62,"thin"
"5171",153,57,"normal"
"5172",128,69,"fat"
"5173",149,39,"thin"
"5174",185,39,"thin"
"5175",181,44,"thin"
"5176",139,65,"fat"
"5177",196,57,"thin"
"5178",143,77,"fat"
"5179",160,55,"normal"
"5180",194,43,"thin"
"5181",128,41,"fat"
"5182",130,52,"fat"
"5183",129,42,"fat"
"5184",198,67,"thin"
"5185",139,71,"fat"
"5186",171,79,"fat"
"5187",141,38,"normal"
"5188",128,54,"fat"
"5189",191,44,"thin"
"5190",183,65,"normal"
"5191",158,72,"fat"
"5192",159,60,"normal"
"5193",153,64,"fat"
"5194",129,60,"fat"
"5195",170,52,"thin"
"5196",131,40,"normal"
"5197",182,37,"thin"
"5198",138,68,"fat"
"5199",191,43,"thin"
"5200",171,50,"thin"
"5201",143,72,"fat"
"5202",139,80,"fat"
"5203",196,64,"thin"
"5204",131,39,"normal"
"5205",138,60,"fat"
"5206",144,50,"normal"
"5207",192,58,"thin"
"5208",200,78,"normal"
"5209",182,70,"normal"
"5210",157,46,"normal"
"5211",144,48,"normal"
"5212",135,57,"fat"
"5213",182,68,"normal"
"5214",124,39,"fat"
"5215",148,54,"normal"
"5216",154,38,"thin"
"5217",177,66,"normal"
"5218",127,48,"fat"
"5219",166,41,"thin"
"5220",177,74,"normal"
"5221",156,36,"thin"
"5222",142,72,"fat"
"5223",178,48,"thin"
"5224",146,78,"fat"
"5225",158,45,"thin"
"5226",195,74,"normal"
"5227",128,61,"fat"
"5228",142,39,"normal"
"5229",133,36,"normal"
"5230",128,41,"fat"
"5231",168,77,"fat"
"5232",199,40,"thin"
"5233",191,71,"normal"
"5234",138,71,"fat"
"5235",183,80,"normal"
"5236",164,39,"thin"
"5237",150,59,"fat"
"5238",177,48,"thin"
"5239",144,69,"fat"
"5240",163,45,"thin"
"5241",182,60,"thin"
"5242",126,58,"fat"
"5243",146,68,"fat"
"5244",151,41,"thin"
"5245",122,45,"fat"
"5246",165,46,"thin"
"5247",158,73,"fat"
"5248",123,45,"fat"
"5249",156,61,"fat"
"5250",158,35,"thin"
"5251",190,35,"thin"
"5252",136,60,"fat"
"5253",191,65,"thin"
"5254",199,57,"thin"
"5255",158,41,"thin"
"5256",196,36,"thin"
"5257",146,48,"normal"
"5258",154,50,"normal"
"5259",151,70,"fat"
"5260",156,47,"normal"
"5261",131,56,"fat"
"5262",129,64,"fat"
"5263",158,77,"fat"
"5264",193,55,"thin"
"5265",138,57,"fat"
"5266",132,41,"normal"
"5267",196,78,"normal"
"5268",138,69,"fat"
"5269",193,58,"thin"
"5270",142,75,"fat"
"5271",155,77,"fat"
"5272",147,50,"normal"
"5273",192,70,"normal"
"5274",148,53,"normal"
"5275",182,36,"thin"
"5276",194,74,"normal"
"5277",161,38,"thin"
"5278",185,37,"thin"
"5279",126,43,"fat"
"5280",143,65,"fat"
"5281",184,44,"thin"
"5282",120,75,"fat"
"5283",150,51,"normal"
"5284",154,71,"fat"
"5285",175,41,"thin"
"5286",128,52,"fat"
"5287",135,52,"fat"
"5288",181,43,"thin"
"5289",136,73,"fat"
"5290",176,52,"thin"
"5291",122,66,"fat"
"5292",121,79,"fat"
"5293",174,36,"thin"
"5294",150,50,"normal"
"5295",157,55,"normal"
"5296",156,74,"fat"
"5297",150,53,"normal"
"5298",155,44,"thin"
"5299",152,64,"fat"
"5300",162,38,"thin"
"5301",150,67,"fat"
"5302",132,45,"fat"
"5303",135,62,"fat"
"5304",127,37,"normal"
"5305",131,77,"fat"
"5306",188,51,"thin"
"5307",188,71,"normal"
"5308",120,46,"fat"
"5309",148,36,"thin"
"5310",179,44,"thin"
"5311",132,45,"fat"
"5312",158,47,"normal"
"5313",143,60,"fat"
"5314",167,50,"thin"
"5315",150,37,"thin"
"5316",194,65,"thin"
"5317",131,37,"normal"
"5318",133,63,"fat"
"5319",186,40,"thin"
"5320",173,60,"normal"
"5321",176,59,"normal"
"5322",141,45,"normal"
"5323",199,73,"thin"
"5324",139,66,"fat"
"5325",129,58,"fat"
"5326",190,46,"thin"
"5327",168,53,"normal"
"5328",125,57,"fat"
"5329",163,53,"normal"
"5330",148,57,"fat"
"5331",180,45,"thin"
"5332",141,66,"fat"
"5333",156,42,"thin"
"5334",154,44,"normal"
"5335",194,47,"thin"
"5336",142,38,"normal"
"5337",121,51,"fat"
"5338",146,39,"thin"
"5339",196,67,"thin"
"5340",198,37,"thin"
"5341",195,67,"thin"
"5342",175,67,"normal"
"5343",184,63,"normal"
"5344",136,68,"fat"
"5345",158,71,"fat"
"5346",167,59,"normal"
"5347",176,51,"thin"
"5348",127,50,"fat"
"5349",172,61,"normal"
"5350",187,35,"thin"
"5351",200,76,"normal"
"5352",184,44,"thin"
"5353",153,69,"fat"
"5354",155,58,"normal"
"5355",177,37,"thin"
"5356",145,60,"fat"
"5357",148,62,"fat"
"5358",195,40,"thin"
"5359",185,53,"thin"
"5360",170,58,"normal"
"5361",156,48,"normal"
"5362",181,78,"normal"
"5363",198,69,"thin"
"5364",149,57,"fat"
"5365",197,75,"normal"
"5366",179,59,"thin"
"5367",181,47,"thin"
"5368",131,36,"normal"
"5369",166,74,"fat"
"5370",125,70,"fat"
"5371",145,44,"normal"
"5372",180,56,"thin"
"5373",149,50,"normal"
"5374",128,80,"fat"
"5375",178,48,"thin"
"5376",158,40,"thin"
"5377",126,35,"normal"
"5378",174,42,"thin"
"5379",148,75,"fat"
"5380",131,69,"fat"
"5381",143,36,"thin"
"5382",127,64,"fat"
"5383",141,45,"normal"
"5384",138,54,"fat"
"5385",147,35,"thin"
"5386",198,51,"thin"
"5387",153,46,"normal"
"5388",199,50,"thin"
"5389",122,74,"fat"
"5390",170,52,"thin"
"5391",159,60,"normal"
"5392",200,73,"thin"
"5393",192,39,"thin"
"5394",192,69,"normal"
"5395",173,35,"thin"
"5396",143,44,"normal"
"5397",130,67,"fat"
"5398",142,58,"fat"
"5399",162,49,"normal"
"5400",125,75,"fat"
"5401",166,67,"normal"
"5402",124,60,"fat"
"5403",133,70,"fat"
"5404",195,77,"normal"
"5405",196,39,"thin"
"5406",176,35,"thin"
"5407",145,41,"normal"
"5408",130,41,"normal"
"5409",171,67,"normal"
"5410",123,54,"fat"
"5411",199,78,"normal"
"5412",182,53,"thin"
"5413",135,74,"fat"
"5414",176,52,"thin"
"5415",136,38,"normal"
"5416",159,71,"fat"
"5417",199,65,"thin"
"5418",123,55,"fat"
"5419",141,59,"fat"
"5420",150,67,"fat"
"5421",162,60,"normal"
"5422",194,72,"normal"
"5423",145,48,"normal"
"5424",184,52,"thin"
"5425",196,62,"thin"
"5426",157,62,"fat"
"5427",123,77,"fat"
"5428",145,66,"fat"
"5429",158,60,"normal"
"5430",183,48,"thin"
"5431",195,56,"thin"
"5432",140,69,"fat"
"5433",142,45,"normal"
"5434",193,48,"thin"
"5435",142,53,"fat"
"5436",148,66,"fat"
"5437",191,65,"thin"
"5438",145,57,"fat"
"5439",134,75,"fat"
"5440",149,40,"thin"
"5441",189,38,"thin"
"5442",148,59,"fat"
"5443",171,44,"thin"
"5444",174,62,"normal"
"5445",171,80,"fat"
"5446",158,61,"normal"
"5447",170,60,"normal"
"5448",193,72,"normal"
"5449",174,70,"normal"
"5450",122,43,"fat"
"5451",121,77,"fat"
"5452",143,41,"normal"
"5453",172,76,"fat"
"5454",176,48,"thin"
"5455",161,72,"fat"
"5456",169,52,"thin"
"5457",130,78,"fat"
"5458",183,47,"thin"
"5459",200,70,"thin"
"5460",153,72,"fat"
"5461",133,63,"fat"
"5462",145,80,"fat"
"5463",138,66,"fat"
"5464",195,57,"thin"
"5465",199,46,"thin"
"5466",184,76,"normal"
"5467",127,44,"fat"
"5468",156,76,"fat"
"5469",158,40,"thin"
"5470",181,54,"thin"
"5471",136,42,"normal"
"5472",139,65,"fat"
"5473",135,71,"fat"
"5474",153,55,"normal"
"5475",168,47,"thin"
"5476",181,67,"normal"
"5477",150,66,"fat"
"5478",132,60,"fat"
"5479",182,68,"normal"
"5480",150,77,"fat"
"5481",194,53,"thin"
"5482",129,58,"fat"
"5483",166,59,"normal"
"5484",165,57,"normal"
"5485",190,78,"normal"
"5486",133,65,"fat"
"5487",149,71,"fat"
"5488",145,41,"normal"
"5489",125,74,"fat"
"5490",125,44,"fat"
"5491",169,74,"fat"
"5492",161,67,"fat"
"5493",148,61,"fat"
"5494",180,55,"thin"
"5495",169,70,"normal"
"5496",125,37,"normal"
"5497",177,43,"thin"
"5498",180,76,"normal"
"5499",157,74,"fat"
"5500",164,59,"normal"
"5501",163,59,"normal"
"5502",170,69,"normal"
"5503",199,56,"thin"
"5504",189,47,"thin"
"5505",164,53,"normal"
"5506",172,77,"fat"
"5507",176,56,"thin"
"5508",199,46,"thin"
"5509",152,57,"normal"
"5510",165,72,"fat"
"5511",174,55,"thin"
"5512",181,39,"thin"
"5513",159,60,"normal"
"5514",163,43,"thin"
"5515",200,38,"thin"
"5516",192,50,"thin"
"5517",183,65,"normal"
"5518",137,65,"fat"
"5519",170,45,"thin"
"5520",149,45,"normal"
"5521",176,43,"thin"
"5522",170,62,"normal"
"5523",162,69,"fat"
"5524",190,46,"thin"
"5525",173,63,"normal"
"5526",152,57,"normal"
"5527",160,47,"thin"
"5528",128,63,"fat"
"5529",130,53,"fat"
"5530",123,52,"fat"
"5531",127,57,"fat"
"5532",142,65,"fat"
"5533",127,61,"fat"
"5534",121,36,"normal"
"5535",172,47,"thin"
"5536",180,72,"normal"
"5537",197,78,"normal"
"5538",177,65,"normal"
"5539",183,48,"thin"
"5540",151,54,"normal"
"5541",149,79,"fat"
"5542",181,66,"normal"
"5543",149,42,"normal"
"5544",161,63,"normal"
"5545",157,36,"thin"
"5546",141,79,"fat"
"5547",178,60,"normal"
"5548",171,63,"normal"
"5549",186,36,"thin"
"5550",188,76,"normal"
"5551",158,76,"fat"
"5552",155,78,"fat"
"5553",126,42,"fat"
"5554",137,78,"fat"
"5555",150,65,"fat"
"5556",157,52,"normal"
"5557",150,67,"fat"
"5558",198,72,"thin"
"5559",183,65,"normal"
"5560",199,71,"thin"
"5561",148,58,"fat"
"5562",191,35,"thin"
"5563",189,36,"thin"
"5564",199,72,"thin"
"5565",124,38,"normal"
"5566",136,78,"fat"
"5567",129,42,"fat"
"5568",190,60,"thin"
"5569",194,65,"thin"
"5570",153,42,"thin"
"5571",165,47,"thin"
"5572",192,79,"normal"
"5573",131,55,"fat"
"5574",132,57,"fat"
"5575",178,77,"normal"
"5576",174,75,"normal"
"5577",142,45,"normal"
"5578",157,76,"fat"
"5579",183,58,"thin"
"5580",125,35,"normal"
"5581",195,45,"thin"
"5582",174,49,"thin"
"5583",160,56,"normal"
"5584",159,40,"thin"
"5585",148,52,"normal"
"5586",195,47,"thin"
"5587",166,41,"thin"
"5588",142,53,"fat"
"5589",167,54,"normal"
"5590",197,74,"normal"
"5591",142,43,"normal"
"5592",130,75,"fat"
"5593",153,68,"fat"
"5594",145,40,"normal"
"5595",150,43,"normal"
"5596",130,68,"fat"
"5597",128,40,"normal"
"5598",161,45,"thin"
"5599",147,55,"fat"
"5600",152,48,"normal"
"5601",168,69,"normal"
"5602",200,46,"thin"
"5603",158,43,"thin"
"5604",135,73,"fat"
"5605",133,66,"fat"
"5606",177,65,"normal"
"5607",166,79,"fat"
"5608",135,40,"normal"
"5609",128,43,"fat"
"5610",156,55,"normal"
"5611",133,80,"fat"
"5612",166,41,"thin"
"5613",131,43,"fat"
"5614",194,55,"thin"
"5615",136,41,"normal"
"5616",165,50,"thin"
"5617",150,78,"fat"
"5618",134,40,"normal"
"5619",198,74,"normal"
"5620",180,40,"thin"
"5621",197,50,"thin"
"5622",190,62,"thin"
"5623",151,76,"fat"
"5624",198,52,"thin"
"5625",178,72,"normal"
"5626",137,45,"normal"
"5627",191,78,"normal"
"5628",199,59,"thin"
"5629",167,35,"thin"
"5630",147,80,"fat"
"5631",168,76,"fat"
"5632",190,55,"thin"
"5633",125,80,"fat"
"5634",168,58,"normal"
"5635",151,35,"thin"
"5636",133,63,"fat"
"5637",188,56,"thin"
"5638",162,49,"normal"
"5639",156,78,"fat"
"5640",148,60,"fat"
"5641",184,52,"thin"
"5642",120,44,"fat"
"5643",126,63,"fat"
"5644",153,68,"fat"
"5645",175,40,"thin"
"5646",135,47,"fat"
"5647",146,73,"fat"
"5648",190,72,"normal"
"5649",186,63,"thin"
"5650",169,48,"thin"
"5651",149,74,"fat"
"5652",177,43,"thin"
"5653",164,52,"normal"
"5654",192,69,"normal"
"5655",131,53,"fat"
"5656",139,37,"normal"
"5657",127,43,"fat"
"5658",151,55,"normal"
"5659",151,70,"fat"
"5660",200,37,"thin"
"5661",165,36,"thin"
"5662",170,76,"fat"
"5663",145,49,"normal"
"5664",190,57,"thin"
"5665",183,73,"normal"
"5666",142,64,"fat"
"5667",169,57,"normal"
"5668",187,71,"normal"
"5669",138,64,"fat"
"5670",157,59,"normal"
"5671",124,72,"fat"
"5672",137,57,"fat"
"5673",158,67,"fat"
"5674",184,68,"normal"
"5675",197,79,"normal"
"5676",188,77,"normal"
"5677",131,50,"fat"
"5678",166,58,"normal"
"5679",196,76,"normal"
"5680",154,68,"fat"
"5681",128,41,"fat"
"5682",175,37,"thin"
"5683",141,78,"fat"
"5684",186,75,"normal"
"5685",188,57,"thin"
"5686",160,36,"thin"
"5687",173,56,"normal"
"5688",181,58,"thin"
"5689",122,50,"fat"
"5690",122,66,"fat"
"5691",169,77,"fat"
"5692",120,63,"fat"
"5693",197,35,"thin"
"5694",120,57,"fat"
"5695",159,62,"normal"
"5696",192,71,"normal"
"5697",150,71,"fat"
"5698",154,47,"normal"
"5699",200,41,"thin"
"5700",128,69,"fat"
"5701",133,49,"fat"
"5702",158,77,"fat"
"5703",134,43,"normal"
"5704",130,62,"fat"
"5705",176,65,"normal"
"5706",128,44,"fat"
"5707",122,52,"fat"
"5708",150,49,"normal"
"5709",141,55,"fat"
"5710",124,70,"fat"
"5711",134,44,"normal"
"5712",194,43,"thin"
"5713",194,48,"thin"
"5714",157,57,"normal"
"5715",131,61,"fat"
"5716",139,35,"thin"
"5717",137,47,"fat"
"5718",175,37,"thin"
"5719",147,43,"normal"
"5720",162,56,"normal"
"5721",132,59,"fat"
"5722",120,66,"fat"
"5723",143,35,"thin"
"5724",142,69,"fat"
"5725",154,48,"normal"
"5726",199,80,"normal"
"5727",197,63,"thin"
"5728",161,39,"thin"
"5729",174,41,"thin"
"5730",165,77,"fat"
"5731",197,55,"thin"
"5732",176,51,"thin"
"5733",164,50,"normal"
"5734",163,59,"normal"
"5735",199,78,"normal"
"5736",173,65,"normal"
"5737",146,52,"normal"
"5738",180,59,"thin"
"5739",164,57,"normal"
"5740",152,58,"fat"
"5741",178,66,"normal"
"5742",128,53,"fat"
"5743",175,46,"thin"
"5744",191,65,"thin"
"5745",193,66,"thin"
"5746",128,56,"fat"
"5747",148,70,"fat"
"5748",141,50,"fat"
"5749",189,71,"normal"
"5750",191,57,"thin"
"5751",198,36,"thin"
"5752",153,52,"normal"
"5753",175,64,"normal"
"5754",160,65,"fat"
"5755",173,47,"thin"
"5756",176,58,"normal"
"5757",177,52,"thin"
"5758",124,74,"fat"
"5759",127,43,"fat"
"5760",199,55,"thin"
"5761",130,75,"fat"
"5762",183,44,"thin"
"5763",171,67,"normal"
"5764",176,44,"thin"
"5765",194,61,"thin"
"5766",176,57,"thin"
"5767",200,51,"thin"
"5768",166,60,"normal"
"5769",172,56,"normal"
"5770",169,72,"fat"
"5771",187,78,"normal"
"5772",137,46,"normal"
"5773",191,48,"thin"
"5774",130,58,"fat"
"5775",162,40,"thin"
"5776",120,65,"fat"
"5777",134,36,"normal"
"5778",172,70,"normal"
"5779",194,74,"normal"
"5780",177,44,"thin"
"5781",122,38,"fat"
"5782",163,45,"thin"
"5783",171,75,"fat"
"5784",200,68,"thin"
"5785",166,71,"fat"
"5786",124,77,"fat"
"5787",137,50,"fat"
"5788",138,67,"fat"
"5789",123,38,"fat"
"5790",198,78,"normal"
"5791",166,77,"fat"
"5792",141,35,"thin"
"5793",122,54,"fat"
"5794",142,47,"normal"
"5795",148,49,"normal"
"5796",153,45,"normal"
"5797",120,72,"fat"
"5798",161,47,"thin"
"5799",188,75,"normal"
"5800",160,56,"normal"
"5801",169,59,"normal"
"5802",142,79,"fat"
"5803",192,70,"normal"
"5804",158,46,"thin"
"5805",146,53,"normal"
"5806",158,40,"thin"
"5807",136,57,"fat"
"5808",147,65,"fat"
"5809",128,78,"fat"
"5810",196,40,"thin"
"5811",198,70,"thin"
"5812",155,75,"fat"
"5813",156,53,"normal"
"5814",140,43,"normal"
"5815",184,36,"thin"
"5816",148,64,"fat"
"5817",130,72,"fat"
"5818",174,51,"thin"
"5819",144,43,"normal"
"5820",150,35,"thin"
"5821",175,47,"thin"
"5822",158,74,"fat"
"5823",132,59,"fat"
"5824",162,66,"fat"
"5825",139,43,"normal"
"5826",146,73,"fat"
"5827",124,47,"fat"
"5828",148,41,"normal"
"5829",124,45,"fat"
"5830",174,63,"normal"
"5831",150,45,"normal"
"5832",182,61,"thin"
"5833",141,66,"fat"
"5834",127,70,"fat"
"5835",157,62,"fat"
"5836",164,78,"fat"
"5837",185,48,"thin"
"5838",154,51,"normal"
"5839",163,62,"normal"
"5840",141,58,"fat"
"5841",142,48,"normal"
"5842",149,79,"fat"
"5843",197,50,"thin"
"5844",147,76,"fat"
"5845",200,48,"thin"
"5846",127,74,"fat"
"5847",165,52,"normal"
"5848",192,55,"thin"
"5849",141,39,"normal"
"5850",193,71,"normal"
"5851",145,60,"fat"
"5852",182,62,"normal"
"5853",130,43,"fat"
"5854",129,74,"fat"
"5855",122,45,"fat"
"5856",188,35,"thin"
"5857",180,60,"normal"
"5858",130,45,"fat"
"5859",147,70,"fat"
"5860",138,64,"fat"
"5861",127,41,"fat"
"5862",189,73,"normal"
"5863",180,67,"normal"
"5864",184,77,"normal"
"5865",186,58,"thin"
"5866",120,69,"fat"
"5867",181,57,"thin"
"5868",126,58,"fat"
"5869",179,58,"thin"
"5870",197,60,"thin"
"5871",176,37,"thin"
"5872",160,58,"normal"
"5873",133,45,"fat"
"5874",167,37,"thin"
"5875",167,61,"normal"
"5876",142,64,"fat"
"5877",162,47,"thin"
"5878",123,73,"fat"
"5879",189,51,"thin"
"5880",156,73,"fat"
"5881",200,48,"thin"
"5882",172,56,"normal"
"5883",145,72,"fat"
"5884",184,44,"thin"
"5885",162,42,"thin"
"5886",191,38,"thin"
"5887",185,45,"thin"
"5888",155,52,"normal"
"5889",145,55,"fat"
"5890",160,76,"fat"
"5891",151,65,"fat"
"5892",170,63,"normal"
"5893",154,62,"fat"
"5894",139,71,"fat"
"5895",196,76,"normal"
"5896",146,76,"fat"
"5897",144,42,"normal"
"5898",191,51,"thin"
"5899",164,51,"normal"
"5900",124,36,"normal"
"5901",189,43,"thin"
"5902",149,74,"fat"
"5903",173,49,"thin"
"5904",164,77,"fat"
"5905",188,75,"normal"
"5906",187,61,"thin"
"5907",172,69,"normal"
"5908",145,60,"fat"
"5909",181,77,"normal"
"5910",191,70,"normal"
"5911",134,66,"fat"
"5912",169,68,"normal"
"5913",124,35,"normal"
"5914",160,67,"fat"
"5915",132,72,"fat"
"5916",150,67,"fat"
"5917",180,36,"thin"
"5918",164,72,"fat"
"5919",137,52,"fat"
"5920",171,53,"thin"
"5921",136,77,"fat"
"5922",134,38,"normal"
"5923",138,42,"normal"
"5924",198,66,"thin"
"5925",150,72,"fat"
"5926",130,64,"fat"
"5927",153,57,"normal"
"5928",185,36,"thin"
"5929",123,70,"fat"
"5930",162,42,"thin"
"5931",133,42,"normal"
"5932",132,75,"fat"
"5933",151,39,"thin"
"5934",186,71,"normal"
"5935",172,70,"normal"
"5936",171,79,"fat"
"5937",168,62,"normal"
"5938",150,36,"thin"
"5939",183,73,"normal"
"5940",168,42,"thin"
"5941",133,64,"fat"
"5942",179,73,"normal"
"5943",138,54,"fat"
"5944",156,78,"fat"
"5945",132,60,"fat"
"5946",120,66,"fat"
"5947",194,43,"thin"
"5948",126,79,"fat"
"5949",167,74,"fat"
"5950",152,57,"normal"
"5951",140,35,"thin"
"5952",198,61,"thin"
"5953",144,70,"fat"
"5954",182,70,"normal"
"5955",130,68,"fat"
"5956",173,74,"normal"
"5957",137,37,"normal"
"5958",162,59,"normal"
"5959",172,51,"thin"
"5960",159,37,"thin"
"5961",127,71,"fat"
"5962",156,36,"thin"
"5963",198,37,"thin"
"5964",183,42,"thin"
"5965",193,60,"thin"
"5966",171,53,"thin"
"5967",180,70,"normal"
"5968",136,66,"fat"
"5969",124,51,"fat"
"5970",147,64,"fat"
"5971",151,46,"normal"
"5972",186,64,"thin"
"5973",156,68,"fat"
"5974",174,66,"normal"
"5975",163,65,"normal"
"5976",181,36,"thin"
"5977",152,61,"fat"
"5978",145,69,"fat"
"5979",187,57,"thin"
"5980",120,77,"fat"
"5981",155,61,"fat"
"5982",196,66,"thin"
"5983",147,39,"thin"
"5984",137,63,"fat"
"5985",190,63,"thin"
"5986",181,43,"thin"
"5987",181,56,"thin"
"5988",190,40,"thin"
"5989",193,38,"thin"
"5990",191,52,"thin"
"5991",140,75,"fat"
"5992",126,79,"fat"
"5993",181,73,"normal"
"5994",149,70,"fat"
"5995",151,66,"fat"
"5996",137,57,"fat"
"5997",143,38,"normal"
"5998",131,47,"fat"
"5999",127,35,"normal"
"6000",184,53,"thin"
"6001",193,63,"thin"
"6002",136,45,"normal"
"6003",164,72,"fat"
"6004",198,69,"thin"
"6005",125,35,"normal"
"6006",177,45,"thin"
"6007",148,37,"thin"
"6008",187,47,"thin"
"6009",176,53,"thin"
"6010",169,61,"normal"
"6011",191,48,"thin"
"6012",170,79,"fat"
"6013",150,38,"thin"
"6014",198,41,"thin"
"6015",192,35,"thin"
"6016",144,46,"normal"
"6017",186,40,"thin"
"6018",135,78,"fat"
"6019",135,37,"normal"
"6020",139,76,"fat"
"6021",193,48,"thin"
"6022",180,37,"thin"
"6023",124,62,"fat"
"6024",192,50,"thin"
"6025",185,77,"normal"
"6026",147,79,"fat"
"6027",135,42,"normal"
"6028",128,63,"fat"
"6029",188,55,"thin"
"6030",138,42,"normal"
"6031",193,65,"thin"
"6032",175,46,"thin"
"6033",158,77,"fat"
"6034",167,53,"normal"
"6035",140,77,"fat"
"6036",126,54,"fat"
"6037",178,76,"normal"
"6038",198,59,"thin"
"6039",148,77,"fat"
"6040",200,46,"thin"
"6041",126,39,"normal"
"6042",141,73,"fat"
"6043",162,55,"normal"
"6044",154,40,"thin"
"6045",141,51,"fat"
"6046",163,79,"fat"
"6047",198,42,"thin"
"6048",198,40,"thin"
"6049",166,61,"normal"
"6050",159,44,"thin"
"6051",190,55,"thin"
"6052",142,50,"normal"
"6053",161,70,"fat"
"6054",193,75,"normal"
"6055",176,61,"normal"
"6056",151,71,"fat"
"6057",162,53,"normal"
"6058",130,57,"fat"
"6059",163,65,"normal"
"6060",155,60,"normal"
"6061",165,41,"thin"
"6062",124,52,"fat"
"6063",171,57,"normal"
"6064",196,53,"thin"
"6065",188,77,"normal"
"6066",131,66,"fat"
"6067",195,49,"thin"
"6068",189,79,"normal"
"6069",191,46,"thin"
"6070",168,37,"thin"
"6071",139,74,"fat"
"6072",154,59,"normal"
"6073",126,74,"fat"
"6074",185,59,"thin"
"6075",123,69,"fat"
"6076",129,66,"fat"
"6077",161,72,"fat"
"6078",181,58,"thin"
"6079",157,79,"fat"
"6080",184,61,"thin"
"6081",144,72,"fat"
"6082",163,74,"fat"
"6083",137,72,"fat"
"6084",199,52,"thin"
"6085",189,51,"thin"
"6086",174,70,"normal"
"6087",142,75,"fat"
"6088",157,62,"fat"
"6089",177,70,"normal"
"6090",134,62,"fat"
"6091",164,60,"normal"
"6092",189,73,"normal"
"6093",191,57,"thin"
"6094",162,73,"fat"
"6095",177,47,"thin"
"6096",193,58,"thin"
"6097",175,75,"normal"
"6098",196,71,"thin"
"6099",183,74,"normal"
"6100",183,74,"normal"
"6101",183,45,"thin"
"6102",147,41,"normal"
"6103",193,51,"thin"
"6104",171,70,"normal"
"6105",180,69,"normal"
"6106",161,51,"normal"
"6107",159,61,"normal"
"6108",158,47,"normal"
"6109",184,67,"normal"
"6110",199,51,"thin"
"6111",127,35,"normal"
"6112",185,80,"normal"
"6113",137,36,"normal"
"6114",199,73,"thin"
"6115",166,60,"normal"
"6116",177,80,"fat"
"6117",192,74,"normal"
"6118",177,69,"normal"
"6119",139,36,"normal"
"6120",165,44,"thin"
"6121",177,77,"normal"
"6122",191,45,"thin"
"6123",158,41,"thin"
"6124",187,42,"thin"
"6125",160,71,"fat"
"6126",169,36,"thin"
"6127",195,42,"thin"
"6128",140,48,"normal"
"6129",153,55,"normal"
"6130",140,78,"fat"
"6131",199,36,"thin"
"6132",125,51,"fat"
"6133",170,46,"thin"
"6134",151,75,"fat"
"6135",148,47,"normal"
"6136",146,74,"fat"
"6137",198,77,"normal"
"6138",135,41,"normal"
"6139",170,52,"thin"
"6140",150,45,"normal"
"6141",191,65,"thin"
"6142",182,75,"normal"
"6143",127,61,"fat"
"6144",193,64,"thin"
"6145",159,55,"normal"
"6146",198,55,"thin"
"6147",189,53,"thin"
